id,mun_key,mun_name,mun_name_short,mun_zip,mun_pop_cen22,mun_pop_cen22m,mun_pop_cen22f,mun_dens_cen22,mun_sizekm2,state,lat,lon,geo
513,034520019019,"Norden, Stadt",NA,26506,25178,12211,12967,237,106.33,NA,NA,NA,NA
514,053740048048,"Wiehl, Stadt",NA,51674,25164,12295,12869,472,53.26,NA,NA,NA,NA
515,031540028028,"Helmstedt, Stadt",NA,38350,25099,12335,12764,376,66.74,NA,NA,NA,NA
516,120630252252,"Rathenow, Stadt",NA,14712,25087,12120,12967,222,113.1,NA,NA,NA,NA
517,053820008008,"Bad Honnef, Stadt",NA,53604,25061,12032,13029,521,48.14,NA,NA,NA,NA
518,083375007126,"Waldshut-Tiengen, Stadt",NA,79761,25019,12282,12737,321,77.96,NA,NA,NA,NA
519,160665050042,"Meiningen, Stadt",NA,98617,25002,12249,12753,203,123.03,NA,NA,NA,NA
520,082355006085,"Calw, Stadt",NA,75365,25001,12531,12470,418,59.88,NA,NA,NA,NA
521,081365003019,"Ellwangen (Jagst), Stadt",NA,73479,25001,12567,12434,196,127.38,NA,NA,NA,NA
522,059740044044,"Warstein, Stadt",NA,59581,24988,12548,12440,158,158.05,NA,NA,NA,NA
523,083255003049,"Rottweil, Stadt",NA,78628,24985,12286,12699,348,71.76,NA,NA,NA,NA
524,084365005082,"Weingarten, Stadt",NA,88250,24940,11965,12975,2051,12.16,NA,NA,NA,NA
525,053820032032,"Meckenheim, Stadt",NA,53340,24925,12123,12802,715,34.84,NA,NA,NA,NA
526,160730076076,"Rudolstadt, Stadt",NA,07407,24852,12007,12845,184,135.17,NA,NA,NA,NA
527,010620004004,"Bad Oldesloe, Stadt",NA,23843,24846,12220,12626,472,52.59,NA,NA,NA,NA
528,059580040040,"Schmallenberg, Stadt",NA,57392,24711,12410,12301,82,303.1,NA,NA,NA,NA
529,034550026026,"Varel, Stadt",NA,26316,24704,12055,12649,217,113.75,NA,NA,NA,NA
530,120670120120,"Eisenhüttenstadt, Stadt",NA,15890,24703,12195,12508,389,63.47,NA,NA,NA,NA
531,059660024024,"Olpe, Stadt",NA,57462,24695,12230,12465,288,85.88,NA,NA,NA,NA
532,091880139139,"Starnberg, St",NA,82319,24471,11658,12813,396,61.85,NA,NA,NA,NA
533,082375002028,"Freudenstadt, Stadt",NA,72250,24464,11942,12522,279,87.54,NA,NA,NA,NA
534,082255005058,"Mosbach, Stadt",NA,74821,24459,12262,12197,393,62.16,NA,NA,NA,NA
535,059620052052,"Plettenberg, Stadt",NA,58840,24429,12308,12121,252,96.75,NA,NA,NA,NA
536,034540018018,"Haren (Ems), Stadt",NA,49733,24365,12276,12089,117,208.79,NA,NA,NA,NA
537,053700028028,"Übach-Palenberg, Stadt",NA,52531,24277,12133,12144,931,26.09,NA,NA,NA,NA
538,059660020020,"Lennestadt, Stadt",NA,57368,24238,12148,12090,179,135.59,NA,NA,NA,NA
539,095720132132,"Herzogenaurach, St",NA,91074,24237,12114,12123,509,47.62,NA,NA,NA,NA
540,059540028028,"Sprockhövel, Stadt",NA,45549,24232,11834,12398,505,47.94,NA,NA,NA,NA
541,084365004055,"Leutkirch im Allgäu, Stadt",NA,88299,24226,12186,12040,138,174.97,NA,NA,NA,NA
542,150820180180,"Köthen (Anhalt), Stadt",NA,06366,24110,11822,12288,310,77.85,NA,NA,NA,NA
543,010540056056,"Husum, Stadt",NA,25813,24090,11572,12518,934,25.8,NA,NA,NA,NA
544,081285001007,"Bad Mergentheim, Stadt",NA,97980,24023,11768,12255,185,129.96,NA,NA,NA,NA
545,034510007007,"Westerstede, Stadt",NA,26655,23938,11805,12133,133,179.55,NA,NA,NA,NA
546,051620012012,"Jüchen, Stadt",NA,41363,23926,11758,12168,333,71.77,NA,NA,NA,NA
547,082355007046,"Nagold, Stadt",NA,72202,23864,11832,12032,378,63.1,NA,NA,NA,NA
548,145220080080,"Döbeln, Stadt",NA,04720,23819,11803,12016,260,91.75,NA,NA,NA,NA
549,032410014014,"Ronnenberg, Stadt",NA,30952,23814,11838,11976,630,37.82,NA,NA,NA,NA
550,145245114180,"Limbach-Oberfrohna, Stadt",NA,09212,23673,11595,12078,471,50.21,NA,NA,NA,NA
551,097750152152,"Senden, St",NA,89250,23641,11573,12068,938,25.21,NA,NA,NA,NA
552,059660004004,"Attendorn, Hansestadt",NA,57439,23554,11816,11738,241,97.92,NA,NA,NA,NA
553,010600044044,"Kaltenkirchen, Stadt",NA,24568,23502,11479,12023,1017,23.11,NA,NA,NA,NA
554,031590017017,"Hann. Münden, Stadt",NA,34346,23478,11651,11827,194,121.17,NA,NA,NA,NA
555,120660304304,"Senftenberg/Zły Komorow, Stadt",NA,01968,23466,11288,12178,184,127.56,NA,NA,NA,NA
556,032410016016,"Sehnde, Stadt",NA,31319,23431,11834,11597,226,103.58,NA,NA,NA,NA
557,097720147147,"Gersthofen, St",NA,86368,23427,11593,11834,689,34.01,NA,NA,NA,NA
558,064350010010,"Gelnhausen, Barbarossastadt, Kreisstadt",NA,63571,23290,11398,11892,516,45.15,NA,NA,NA,NA
559,091900157157,"Weilheim i.OB, St",NA,82362,23279,11312,11967,419,55.5,NA,NA,NA,NA
560,057620036036,"Warburg, Hansestadt",NA,34414,23252,11536,11716,138,168.84,NA,NA,NA,NA
561,096720114114,"Bad Kissingen, GKSt",NA,97688,23223,10834,12389,332,69.92,NA,NA,NA,NA
562,150890310310,"Staßfurt, Stadt",NA,39418,23181,11243,11938,158,147.18,NA,NA,NA,NA
563,084155002050,"Metzingen, Stadt",NA,72555,23178,11386,11792,671,34.55,NA,NA,NA,NA
564,064330011011,"Riedstadt, Büchnerstadt",NA,64560,23146,11638,11508,314,73.73,NA,NA,NA,NA
565,150850235235,"Quedlinburg, Welterbestadt",NA,06484,23139,11043,12096,192,120.79,NA,NA,NA,NA
566,033570039039,"Rotenburg (Wümme), Stadt",NA,27356,23117,11394,11723,233,99.06,NA,NA,NA,NA
567,064360001001,"Bad Soden am Taunus, Stadt",NA,65812,23103,11121,11982,1848,12.5,NA,NA,NA,NA
568,055540068068,"Vreden, Stadt",NA,48691,23099,11806,11293,170,135.83,NA,NA,NA,NA
569,059700032032,"Netphen, Stadt",NA,57250,23080,11501,11579,168,137.39,NA,NA,NA,NA
570,065320006006,"Dillenburg, Oranienstadt",NA,35683,22974,11479,11495,274,83.76,NA,NA,NA,NA
571,150810455455,"Salzwedel, Hansestadt",NA,29410,22964,11346,11618,75,306.15,NA,NA,NA,NA
572,096750141141,"Kitzingen, GKSt",NA,97318,22936,11436,11500,488,46.99,NA,NA,NA,NA
573,097720184184,"Neusäß, St",NA,86356,22904,11033,11871,908,25.22,NA,NA,NA,NA
574,066350015015,"Korbach, Hansestadt, Kreisstadt",NA,34497,22901,11089,11812,185,124.11,NA,NA,NA,NA
575,081280131131,"Wertheim, Stadt",NA,97877,22874,11404,11470,165,138.59,NA,NA,NA,NA
576,160720018018,"Sonneberg, Stadt",NA,96515,22843,11141,11702,270,84.69,NA,NA,NA,NA
577,084265005070,"Laupheim, Stadt",NA,88471,22839,11426,11413,370,61.79,NA,NA,NA,NA
578,160710001001,"Apolda, Stadt",NA,99510,22787,11241,11546,493,46.26,NA,NA,NA,NA
579,059540020020,"Herdecke, Stadt",NA,58313,22772,10766,12006,1017,22.39,NA,NA,NA,NA
580,084355007059,"Überlingen, Stadt",NA,88662,22735,10614,12121,388,58.64,NA,NA,NA,NA
581,081255002006,"Bad Rappenau, Stadt",NA,74906,22703,11172,11531,309,73.56,NA,NA,NA,NA
582,034530007007,"Friesoythe, Stadt",NA,26169,22685,11468,11217,92,247.5,NA,NA,NA,NA
583,081255004026,"Eppingen, Stadt",NA,75031,22666,11384,11282,256,88.58,NA,NA,NA,NA
584,081180011011,"Ditzingen, Stadt",NA,71254,22666,11055,11611,746,30.38,NA,NA,NA,NA
585,032570035035,"Stadthagen, Stadt",NA,31655,22638,10875,11763,376,60.27,NA,NA,NA,NA
586,064400012012,"Karben, Stadt",NA,61184,22600,11144,11456,514,43.94,NA,NA,NA,NA
587,150860015015,"Burg, Stadt",NA,39288,22585,11398,11187,136,165.55,NA,NA,NA,NA
588,160635051003,"Bad Salzungen, Stadt",NA,36433,22557,11037,11520,148,152.02,NA,NA,NA,NA
589,055660040040,"Lengerich, Stadt",NA,49525,22557,11167,11390,248,90.79,NA,NA,NA,NA
590,010560041041,"Quickborn, Stadt",NA,25451,22521,10987,11534,522,43.16,NA,NA,NA,NA
591,033580021021,"Soltau, Stadt",NA,29614,22511,11069,11442,110,203.77,NA,NA,NA,NA
592,150870130130,"Eisleben, Lutherstadt",NA,06295,22505,11068,11437,155,144.74,NA,NA,NA,NA
593,091830128128,"Mühldorf a.Inn, St",NA,84453,22503,11154,11349,765,29.42,NA,NA,NA,NA
594,082150106106,"Waghäusel, Stadt",NA,68753,22466,11314,11152,524,42.84,NA,NA,NA,NA
595,064400004004,"Büdingen, Stadt",NA,63654,22411,11278,11133,182,122.88,NA,NA,NA,NA
596,064360003003,"Eschborn, Stadt",NA,65760,22403,11118,11285,1847,12.13,NA,NA,NA,NA
597,081175003019,"Eislingen/Fils, Stadt",NA,73054,22325,11119,11206,1360,16.41,NA,NA,NA,NA
598,097710113113,"Aichach, St",NA,86551,22015,10705,11310,237,92.83,NA,NA,NA,NA
599,010510044044,"Heide, Stadt",NA,25746,22002,10721,11281,688,31.97,NA,NA,NA,NA
600,051540044044,"Rees, Stadt",NA,46459,21913,11025,10888,199,109.86,NA,NA,NA,NA
601,150810135135,"Gardelegen, Hansestadt",NA,39638,21822,10819,11003,34,636.27,NA,NA,NA,NA
602,083265001012,"Donaueschingen, Stadt",NA,78166,21790,10955,10835,208,104.69,NA,NA,NA,NA
603,053660044044,"Zülpich, Stadt",NA,53909,21780,10750,11030,216,101.01,NA,NA,NA,NA
604,082260084084,"Schwetzingen, Stadt",NA,68723,21767,10658,11109,1012,21.5,NA,NA,NA,NA
605,083155001006,"Bad Krozingen, Stadt",NA,79189,21755,10608,11147,610,35.69,NA,NA,NA,NA
606,084165002025,"Mössingen, Stadt",NA,72116,21751,10647,11104,435,50.03,NA,NA,NA,NA
607,097800139139,"Sonthofen, St",NA,87527,21734,10376,11358,467,46.55,NA,NA,NA,NA
608,073340007007,"Germersheim, Stadt",NA,76726,21715,10958,10757,1002,21.68,NA,NA,NA,NA
609,082265004032,"Hockenheim, Stadt",NA,68766,21623,10678,10945,621,34.84,NA,NA,NA,NA
610,053740052052,"Wipperfürth, Hansestadt",NA,51688,21604,10716,10888,183,118.3,NA,NA,NA,NA
611,031590026026,"Osterode am Harz, Stadt",NA,37520,21598,10553,11045,211,102.54,NA,NA,NA,NA
612,057740016016,"Büren, Stadt",NA,33142,21593,11151,10442,126,170.99,NA,NA,NA,NA
613,053740036036,"Radevormwald, Stadt auf der Höhe",NA,42477,21565,10548,11017,400,53.86,NA,NA,NA,NA
614,010580043043,"Eckernförde, Stadt",NA,24340,21563,10174,11389,999,21.58,NA,NA,NA,NA
615,100440111111,"Dillingen/ Saar, Stadt",NA,66763,21529,10639,10890,976,22.05,NA,NA,NA,NA
616,057540048048,"Versmold, Stadt",NA,33775,21513,10818,10695,251,85.57,NA,NA,NA,NA
617,083165006056,"Waldkirch, Stadt",NA,79183,21510,10380,11130,444,48.47,NA,NA,NA,NA
618,145240080080,"Glauchau, Stadt",NA,08371,21442,10486,10956,415,51.62,NA,NA,NA,NA
619,065340018018,"Stadtallendorf, Stadt",NA,35260,21425,10664,10761,274,78.24,NA,NA,NA,NA
620,053620016016,"Elsdorf, Stadt",NA,50189,21424,10653,10771,324,66.17,NA,NA,NA,NA
621,097740135135,"Günzburg, GKSt",NA,89312,21423,10697,10726,387,55.4,NA,NA,NA,NA
622,120720477477,"Zossen, Stadt",NA,15806,21412,11014,10398,119,180.38,NA,NA,NA,NA
623,057540012012,"Halle (Westf.), Stadt",NA,33790,21393,10478,10915,307,69.7,NA,NA,NA,NA
624,073380025025,"Schifferstadt, Stadt",NA,67105,21387,10665,10722,762,28.06,NA,NA,NA,NA
625,064360004004,"Flörsheim am Main, Stadt",NA,65439,21344,10615,10729,928,22.99,NA,NA,NA,NA
626,064380013013,"Seligenstadt, Einhardstadt",NA,63500,21298,10229,11069,690,30.85,NA,NA,NA,NA
627,082150108108,"Rheinstetten, Stadt",NA,76287,21267,10443,10824,658,32.31,NA,NA,NA,NA
628,064320010010,"Groß-Umstadt, Stadt",NA,64823,21245,10454,10791,245,86.84,NA,NA,NA,NA
629,051700052052,"Xanten, Stadt",NA,46509,21179,10244,10935,292,72.43,NA,NA,NA,NA
630,034580014014,"Wildeshausen, Stadt",NA,27793,21155,10398,10757,236,89.7,NA,NA,NA,NA
631,120710372372,"Spremberg/Grodk, Stadt",NA,03130,21140,10208,10932,104,202.32,NA,NA,NA,NA
632,150820430430,"Zerbst/Anhalt, Stadt",NA,39261,21124,10384,10740,45,470.91,NA,NA,NA,NA
633,120720232232,"Luckenwalde, Stadt",NA,14943,21010,10268,10742,451,46.61,NA,NA,NA,NA
634,034550015015,"Schortens, Stadt",NA,26419,20995,10193,10802,305,68.79,NA,NA,NA,NA
635,055540056056,"Stadtlohn, Stadt",NA,48703,20946,10634,10312,264,79.25,NA,NA,NA,NA
636,059740020020,"Geseke, Stadt",NA,59590,20930,10425,10505,214,97.89,NA,NA,NA,NA
637,160650067067,"Sondershausen, Stadt",NA,99706,20910,10322,10588,104,201.21,NA,NA,NA,NA
638,091890155155,"Traunstein, GKSt",NA,83278,20877,9847,11030,430,48.57,NA,NA,NA,NA
639,091790145145,"Puchheim, St",NA,82178,20858,10130,10728,1704,12.24,NA,NA,NA,NA
640,084365002009,"Bad Waldsee, Stadt",NA,88339,20838,10273,10565,192,108.55,NA,NA,NA,NA
641,092790112112,"Dingolfing, St",NA,84130,20749,10878,9871,472,44,NA,NA,NA,NA
642,051580036036,"Wülfrath, Stadt",NA,42489,20731,10020,10711,642,32.27,NA,NA,NA,NA
643,057580008008,"Enger, Widukindstadt",NA,32130,20688,10248,10440,502,41.24,NA,NA,NA,NA
644,083255005053,"Schramberg, Stadt",NA,78713,20610,10289,10321,255,80.7,NA,NA,NA,NA
645,084355006057,"Tettnang, Stadt",NA,88069,20520,10253,10267,288,71.25,NA,NA,NA,NA
646,145240300300,"Werdau, Stadt",NA,08412,20520,10184,10336,313,65.62,NA,NA,NA,NA
647,064350006006,"Bruchköbel, Stadt",NA,63486,20509,9899,10610,686,29.88,NA,NA,NA,NA
648,059780012012,"Fröndenberg/Ruhr, Stadt",NA,58730,20504,10081,10423,365,56.23,NA,NA,NA,NA
649,094780139139,"Lichtenfels, St",NA,96215,20488,10062,10426,168,122.16,NA,NA,NA,NA
650,146270010010,"Coswig, Stadt",NA,01640,20479,9826,10653,791,25.88,NA,NA,NA,NA
651,065320012012,"Herborn, Stadt",NA,35745,20421,10071,10350,320,63.76,NA,NA,NA,NA
652,055660068068,"Ochtrup, Stadt",NA,48607,20394,10358,10036,193,105.63,NA,NA,NA,NA
653,032410004004,"Burgwedel, Stadt",NA,30938,20379,9766,10613,133,152.85,NA,NA,NA,NA
654,091890154154,"Traunreut, St",NA,83294,20379,10093,10286,452,45.06,NA,NA,NA,NA
655,031590010010,"Duderstadt, Stadt",NA,37115,20375,9936,10439,213,95.64,NA,NA,NA,NA
656,097790194194,"Nördlingen, GKSt",NA,86720,20352,10081,10271,299,68.09,NA,NA,NA,NA
657,083365007081,"Schopfheim, Stadt",NA,79650,20332,9922,10410,299,67.93,NA,NA,NA,NA
658,130710156156,"Waren (Müritz), Stadt",NA,17192,20260,9453,10807,127,159.46,NA,NA,NA,NA
659,100450112112,"Blieskastel, Stadt",NA,66440,20197,9917,10280,187,108.21,NA,NA,NA,NA
660,130710110110,"Neustrelitz, Residenzstadt",NA,17235,20191,9676,10515,144,139.89,NA,NA,NA,NA
661,055660016016,"Hörstel, Stadt",NA,48477,20166,10193,9973,188,107.54,NA,NA,NA,NA
662,147290050050,"Borna, Stadt",NA,04552,20131,9909,10222,322,62.45,NA,NA,NA,NA
663,064350021021,"Nidderau, Stadt",NA,61130,20119,9974,10145,431,46.73,NA,NA,NA,NA
664,083155012074,"Müllheim im Markgräflerland, Stadt",NA,79379,20097,9671,10426,347,57.91,NA,NA,NA,NA
665,055700044044,"Telgte, Stadt",NA,48291,20069,9805,10264,221,90.9,NA,NA,NA,NA
666,034620019019,"Wittmund, Stadt",NA,26409,20037,9828,10209,95,210.16,NA,NA,NA,NA
667,059620036036,"Meinerzhagen, Stadt",NA,58540,20019,9915,10104,173,115.69,NA,NA,NA,NA
668,091780143143,"Moosburg a.d.Isar, St",NA,85368,20012,10117,9895,456,43.85,NA,NA,NA,NA
669,147305311310,"Torgau, Stadt",NA,04860,19992,9853,10139,194,102.82,NA,NA,NA,NA
670,097790131131,"Donauwörth, GKSt",NA,86609,19990,9983,10007,259,77.04,NA,NA,NA,NA
671,081355001016,"Giengen an der Brenz, Stadt",NA,89537,19967,9972,9995,453,44.07,NA,NA,NA,NA
672,160610115115,"Leinefelde-Worbis, Stadt",NA,37327,19957,9890,10067,172,115.79,NA,NA,NA,NA
673,010550004004,"Bad Schwartau, Stadt",NA,23611,19954,9225,10729,1085,18.39,NA,NA,NA,NA
674,010560044044,"Schenefeld, Stadt",NA,22869,19909,9715,10194,1993,9.99,NA,NA,NA,NA
675,081255001005,"Bad Friedrichshall, Stadt",NA,74177,19853,10083,9770,803,24.71,NA,NA,NA,NA
676,083175009089,"Oberkirch, Stadt",NA,77704,19847,9879,9968,287,69.1,NA,NA,NA,NA
677,055700020020,"Ennigerloh, Stadt",NA,59320,19841,9934,9907,158,125.56,NA,NA,NA,NA
678,091730112112,"Bad Tölz, St",NA,83646,19826,9692,10134,644,30.8,NA,NA,NA,NA
679,084175004031,"Hechingen, Stadt",NA,72379,19807,9845,9962,298,66.41,NA,NA,NA,NA
680,097730125125,"Dillingen a.d.Donau, GKSt",NA,89407,19806,9838,9968,262,75.59,NA,NA,NA,NA
681,145235125340,"Reichenbach im Vogtland, Stadt",NA,08468,19797,9570,10227,574,34.47,NA,NA,NA,NA
682,053740044044,"Waldbröl, Stadt",NA,51545,19795,9718,10077,313,63.32,NA,NA,NA,NA
683,160760022022,"Greiz, Stadt",NA,07973,19766,9674,10092,233,84.86,NA,NA,NA,NA
684,084150059059,"Pfullingen, Stadt",NA,72793,19759,9724,10035,656,30.14,NA,NA,NA,NA
685,032520003003,"Bad Pyrmont, Stadt",NA,31812,19722,9389,10333,318,61.99,NA,NA,NA,NA
686,053700036036,"Wassenberg, Stadt",NA,41849,19713,9699,10014,465,42.43,NA,NA,NA,NA
687,071370068068,"Mayen, Stadt",NA,56727,19713,9788,9925,339,58.19,NA,NA,NA,NA
688,120630208208,"Nauen, Stadt",NA,14641,19679,9925,9754,73,268.15,NA,NA,NA,NA
689,055540048048,"Rhede, Stadt",NA,46414,19674,9673,10001,249,78.9,NA,NA,NA,NA
690,091730147147,"Wolfratshausen, St",NA,82515,19658,9629,10029,2153,9.13,NA,NA,NA,NA
691,081180080080,"Korntal-Münchingen, Stadt",NA,70825,19654,9888,9766,949,20.71,NA,NA,NA,NA
692,010530090090,"Mölln, Stadt",NA,23879,19627,9390,10237,784,25.05,NA,NA,NA,NA
693,091710112112,"Burghausen, St",NA,84489,19558,9677,9881,987,19.81,NA,NA,NA,NA
694,059580024024,"Marsberg, Stadt",NA,34431,19555,10004,9551,107,182.22,NA,NA,NA,NA
695,031530002002,"Bad Harzburg, Stadt",NA,38667,19489,9155,10334,297,65.52,NA,NA,NA,NA
696,073310003003,"Alzey, Stadt",NA,55232,19468,9653,9815,553,35.22,NA,NA,NA,NA
697,100440112112,"Lebach, Stadt",NA,66822,19468,9874,9594,303,64.21,NA,NA,NA,NA
698,032540028028,"Sarstedt, Stadt",NA,31157,19405,9528,9877,451,43,NA,NA,NA,NA
699,093710151151,"Sulzbach-Rosenberg, St",NA,92237,19379,9588,9791,365,53.12,NA,NA,NA,NA
700,081150050050,"Weil der Stadt, Stadt",NA,71263,19353,9562,9791,448,43.17,NA,NA,NA,NA
701,160660063063,"Schmalkalden, Stadt",NA,98574,19323,9946,9377,183,105.38,NA,NA,NA,NA
702,064380005005,"Heusenstamm, Stadt",NA,63150,19312,9474,9838,1015,19.03,NA,NA,NA,NA
703,053780008008,"Burscheid, Stadt",NA,51399,19272,9449,9823,705,27.33,NA,NA,NA,NA
704,032570009009,"Bückeburg, Stadt",NA,31675,19221,9228,9993,279,68.9,NA,NA,NA,NA
705,073320002002,"Bad Dürkheim, Stadt",NA,67098,19159,9111,10048,187,102.55,NA,NA,NA,NA
706,150830270270,"Haldensleben, Stadt",NA,39340,19121,9474,9647,122,157.13,NA,NA,NA,NA
707,091870150150,"Kolbermoor, St",NA,83059,19094,9253,9841,963,19.83,NA,NA,NA,NA
708,057620004004,"Bad Driburg, Stadt",NA,33014,19080,9550,9530,165,115.3,NA,NA,NA,NA
709,072310134134,"Wittlich, Stadt",NA,54516,19049,9658,9391,384,49.64,NA,NA,NA,NA
710,033580019019,"Schneverdingen, Stadt",NA,29640,19016,9380,9636,81,234.92,NA,NA,NA,NA
711,150850055055,"Blankenburg (Harz), Stadt",NA,38889,18970,9133,9837,127,149.21,NA,NA,NA,NA
712,032410007007,"Hemmingen, Stadt",NA,30966,18932,9173,9759,597,31.73,NA,NA,NA,NA
713,120730452452,"Prenzlau, Stadt",NA,17291,18928,9172,9756,132,142.97,NA,NA,NA,NA
714,032550023023,"Holzminden, Stadt",NA,37603,18921,9559,9362,214,88.23,NA,NA,NA,NA
715,147300270270,"Schkeuditz, Stadt",NA,04435,18905,9601,9304,232,81.47,NA,NA,NA,NA
716,065320011011,"Haiger, Stadt",NA,35708,18888,9438,9450,177,106.73,NA,NA,NA,NA
717,145210035035,"Aue-Bad Schlema, Stadt",NA,08280,18868,9001,9867,518,36.43,NA,NA,NA,NA
718,150830415415,"Oschersleben (Bode), Stadt",NA,39387,18859,9368,9491,99,189.88,NA,NA,NA,NA
719,010560049049,"Uetersen, Stadt",NA,25436,18827,9217,9610,1647,11.43,NA,NA,NA,NA
720,145210020020,"Annaberg-Buchholz, Stadt",NA,09456,18815,9085,9730,668,28.15,NA,NA,NA,NA
721,066360003003,"Eschwege, Kreisstadt",NA,37269,18743,9047,9696,296,63.26,NA,NA,NA,NA
722,071410075075,"Lahnstein, Stadt",NA,56112,18719,9190,9529,498,37.62,NA,NA,NA,NA
723,146250480480,"Radeberg, Stadt",NA,01454,18683,9184,9499,626,29.83,NA,NA,NA,NA
724,010620018018,"Glinde, Stadt",NA,21509,18681,9114,9567,1666,11.21,NA,NA,NA,NA
725,064340006006,"Kronberg im Taunus, Stadt",NA,61476,18671,8756,9915,1005,18.58,NA,NA,NA,NA
726,031530012012,"Seesen, Stadt",NA,38723,18657,9090,9567,182,102.33,NA,NA,NA,NA
727,081180076076,"Sachsenheim, Stadt",NA,74343,18638,9276,9362,322,57.92,NA,NA,NA,NA
728,053740004004,"Bergneustadt, Stadt",NA,51702,18628,9067,9561,492,37.89,NA,NA,NA,NA
729,097770151151,"Marktoberdorf, St",NA,87616,18617,9410,9207,196,95.15,NA,NA,NA,NA
730,032520007007,"Hessisch Oldendorf, Stadt",NA,31840,18567,9203,9364,154,120.32,NA,NA,NA,NA
731,081150041041,"Renningen, Stadt",NA,71272,18567,9186,9381,596,31.15,NA,NA,NA,NA
732,033570008008,"Bremervörde, Stadt",NA,27432,18564,9273,9291,123,150.42,NA,NA,NA,NA
733,160680051051,"Sömmerda, Stadt",NA,99610,18503,9043,9460,211,87.56,NA,NA,NA,NA
734,091870117117,"Bad Aibling, St",NA,83043,18497,8765,9732,447,41.4,NA,NA,NA,NA
735,097750129129,"Illertissen, St",NA,89257,18433,9177,9256,507,36.39,NA,NA,NA,NA
736,064360006006,"Hochheim am Main, Stadt",NA,65239,18422,9029,9393,946,19.47,NA,NA,NA,NA
737,066340022022,"Schwalmstadt, Konfirmationsstadt",NA,34613,18420,9191,9229,217,84.79,NA,NA,NA,NA
738,059700004004,"Bad Berleburg, Stadt",NA,57319,18400,9181,9219,67,275.52,NA,NA,NA,NA
739,010600005005,"Bad Segeberg, Stadt",NA,23795,18399,8991,9408,975,18.87,NA,NA,NA,NA
740,081180019019,"Gerlingen, Stadt",NA,70839,18392,8984,9408,1081,17.01,NA,NA,NA,NA
741,073340501501,"Wörth am Rhein, Stadt",NA,76744,18387,9118,9269,140,131.62,NA,NA,NA,NA
742,100410515515,"Püttlingen, Stadt",NA,66346,18361,8855,9506,767,23.95,NA,NA,NA,NA
743,095770177177,"Weißenburg i.Bay., GKSt",NA,91781,18345,9020,9325,188,97.58,NA,NA,NA,NA
744,057580036036,"Vlotho, Stadt",NA,32602,18335,9132,9203,238,76.93,NA,NA,NA,NA
745,053660004004,"Bad Münstereifel, Stadt",NA,53902,18297,8944,9353,121,150.83,NA,NA,NA,NA
746,091720114114,"Bad Reichenhall, GKSt",NA,83435,18288,8745,9543,436,41.92,NA,NA,NA,NA
747,145245104030,"Crimmitschau, Stadt",NA,08451,18272,8919,9353,299,61.14,NA,NA,NA,NA
748,160610045045,"Heilbad Heiligenstadt, Stadt",NA,37308,18230,9088,9142,199,91.49,NA,NA,NA,NA
749,082250014014,"Buchen (Odenwald), Stadt",NA,74722,18226,8864,9362,131,138.93,NA,NA,NA,NA
750,146270060060,"Großenhain, Stadt",NA,01558,18183,9042,9141,139,130.36,NA,NA,NA,NA
751,072355003068,"Konz, Stadt",NA,54329,18121,8929,9192,407,44.57,NA,NA,NA,NA
752,092750154154,"Vilshofen an der Donau, St",NA,94474,18084,9025,9059,210,86.29,NA,NA,NA,NA
753,096710111111,"Alzenau, St",NA,63755,18034,8867,9167,304,59.3,NA,NA,NA,NA
754,032540002002,"Alfeld (Leine), Stadt",NA,31061,17956,8881,9075,246,72.88,NA,NA,NA,NA
755,097720125125,"Bobingen, St",NA,86399,17905,8855,9050,356,50.26,NA,NA,NA,NA
756,130760108108,"Parchim, Stadt",NA,19370,17893,8685,9208,143,124.81,NA,NA,NA,NA
757,084375005100,"Bad Saulgau, Stadt",NA,88348,17889,8866,9023,184,97.34,NA,NA,NA,NA
758,091850158158,"Schrobenhausen, St",NA,86529,17815,8888,8927,237,75.26,NA,NA,NA,NA
759,064310005005,"Bürstadt, Stadt",NA,68642,17804,8869,8935,517,34.46,NA,NA,NA,NA
760,100450111111,"Bexbach, Stadt",NA,66450,17793,8776,9017,572,31.09,NA,NA,NA,NA
761,083375005096,"Bad Säckingen, Stadt",NA,79713,17767,8565,9202,701,25.35,NA,NA,NA,NA
762,071370203203,"Bendorf, Stadt",NA,56170,17726,8841,8885,735,24.12,NA,NA,NA,NA
763,064320002002,"Babenhausen, Stadt",NA,64832,17695,8785,8910,265,66.85,NA,NA,NA,NA
764,065310014014,"Pohlheim, Stadt",NA,35415,17677,8667,9010,465,38,NA,NA,NA,NA
765,066330026026,"Vellmar, Stadt",NA,34246,17663,8433,9230,1264,13.97,NA,NA,NA,NA
766,091840119119,"Garching b.München, St",NA,85748,17656,9123,8533,627,28.17,NA,NA,NA,NA
767,032510012012,"Diepholz, Stadt",NA,49356,17648,8690,8958,169,104.7,NA,NA,NA,NA
768,095730122122,"Oberasbach, St",NA,90522,17647,8481,9166,1460,12.09,NA,NA,NA,NA
769,083355006079,"Stockach, Stadt",NA,78333,17646,8627,9019,253,69.73,NA,NA,NA,NA
770,066350011011,"Frankenberg (Eder), Philipp-Soldan-Stadt",NA,35066,17635,8838,8797,141,124.86,NA,NA,NA,NA
771,091720118118,"Freilassing, St",NA,83395,17619,8583,9036,1190,14.81,NA,NA,NA,NA
